lumpy,x,y,region,country,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,elevation,dominant_land_cover,X5_Ct_2010_Da,X5_Bf_2010_Da
0,64.25,75.75,Europe,Russian Federation,78.9,7.5,31.0,0.0,12.6,-29.4,-25.6,-21.9,0.9,14.31,142,10,0.307291212,0.002914627
0,92.75,75.75,Europe,Russian Federation,64.0,7.2,31.0,0.0,12.1,-32.7,-29.1,-25.5,0.6,16.16,147,3,0.0,0.0
0,93.25,75.75,Europe,Russian Federation,62.6,7.2,31.0,0.0,11.5,-33.0,-29.4,-25.8,0.6,14.69,152,3,0.0,0.0
0,93.75,75.75,Europe,Russian Federation,62.5,7.3,31.0,0.0,11.7,-33.6,-29.9,-26.3,0.6,14.73,165,9,5.697097554,0.000801297
0,94.25,75.75,Europe,Russian Federation,61.2,7.3,31.0,0.0,11.1,-33.8,-30.1,-26.5,0.5,13.79,162,9,6.289600344,0.000909479
0,94.75,75.75,Europe,Russian Federation,61.2,7.4,31.0,0.0,11.3,-34.0,-30.3,-26.6,0.5,13.84,163,9,6.122927797,0.000743895
0,95.25,75.75,Europe,Russian Federation,59.8,7.4,31.0,0.0,11.4,-34.2,-30.5,-26.8,0.5,13.88,153,3,4.845813049,0.001271715
0,95.75,75.75,Europe,Russian Federation,59.7,7.1,31.0,0.0,11.6,-33.7,-30.1,-26.6,0.6,13.92,149,3,0.0,0.0
0,96.25,75.75,Europe,Russian Federation,59.6,7.2,31.0,0.0,11.9,-33.6,-30.0,-26.4,0.6,13.96,157,3,0.0,0.0
0,96.75,75.75,Europe,Russian Federation,58.3,7.0,31.0,0.0,12.1,-33.7,-30.2,-26.7,0.5,14.0,160,3,0.0,0.0
0,97.25,75.75,Europe,Russian Federation,56.9,7.1,31.0,0.0,12.3,-34.0,-30.4,-26.9,0.5,14.03,160,3,0.0,0.0
0,97.75,75.75,Europe,Russian Federation,56.8,7.0,31.0,0.0,10.7,-34.2,-30.7,-27.2,0.6,12.05,152,9,0.0,0.0
0,98.25,75.75,Europe,Russian Federation,55.6,6.9,31.0,0.0,10.9,-34.1,-30.6,-27.2,0.6,12.08,151,3,0.0,0.0
0,98.75,75.75,Europe,Russian Federation,55.5,7.0,31.0,0.0,12.0,-34.0,-30.5,-27.0,0.6,13.12,145,3,0.0,0.0
0,99.25,75.75,Europe,Russian Federation,55.5,6.8,31.0,0.0,12.1,-33.9,-30.5,-27.1,0.6,13.17,144,11,0.0,0.0
0,99.75,75.75,Europe,Russian Federation,54.1,6.8,31.0,0.0,12.2,-33.8,-30.4,-27.0,0.6,13.22,152,3,0.0,0.0
0,100.25,75.75,Europe,Russian Federation,54.1,6.7,31.0,0.0,12.4,-34.0,-30.6,-27.3,0.6,13.28,159,3,5.333556215,0.000614631
0,100.75,75.75,Europe,Russian Federation,52.9,6.7,31.0,0.0,12.6,-34.1,-30.7,-27.4,0.5,13.34,155,3,5.62260158,0.000602184
0,101.25,75.75,Europe,Russian Federation,52.9,6.7,31.0,0.0,12.8,-34.2,-30.8,-27.5,0.5,13.4,153,3,5.443456613,0.000544766
0,101.75,75.75,Europe,Russian Federation,52.9,6.5,31.0,0.0,13.0,-34.2,-30.9,-27.7,0.5,13.46,147,3,5.290726717,0.000908405
0,102.25,75.75,Europe,Russian Federation,52.9,6.6,31.0,0.0,13.1,-34.5,-31.2,-27.9,0.5,13.52,151,3,5.015204492,0.000608952
0,102.75,75.75,Europe,Russian Federation,52.9,6.7,31.0,0.0,13.3,-35.2,-31.8,-28.5,0.5,13.57,162,3,5.271268415,0.000417304
0,103.25,75.75,Europe,Russian Federation,52.9,6.6,31.0,0.0,13.4,-35.6,-32.3,-29.0,0.5,13.61,161,9,5.186996285,0.000401354
0,103.75,75.75,Europe,Russian Federation,52.9,6.6,31.0,0.0,13.5,-35.8,-32.5,-29.2,0.5,13.64,160,9,5.609225381,0.000487723
0,104.25,75.75,Europe,Russian Federation,52.9,6.6,31.0,0.0,13.4,-35.8,-32.5,-29.2,0.5,13.66,165,9,5.460862525,0.00026858
0,104.75,75.75,Europe,Russian Federation,52.9,6.6,31.0,0.0,12.3,-36.6,-33.3,-30.0,0.5,12.6,162,9,5.61605105,0.000211912
0,105.25,75.75,Europe,Russian Federation,54.2,6.7,31.0,0.0,12.2,-37.2,-33.8,-30.5,0.4,12.59,161,9,4.625698389,0.000274472
0,105.75,75.75,Europe,Russian Federation,54.2,6.7,31.0,0.0,11.1,-37.9,-34.5,-31.2,0.4,11.53,178,9,5.161576008,8.07e-05
0,106.25,75.75,Europe,Russian Federation,55.5,6.8,31.0,0.0,11.0,-38.5,-35.1,-31.7,0.4,11.52,178,9,5.333878025,6.63e-05
0,106.75,75.75,Europe,Russian Federation,55.6,6.7,31.0,0.0,11.0,-38.8,-35.4,-32.1,0.4,11.5,178,9,5.190185325,6.22e-05
0,107.25,75.75,Europe,Russian Federation,56.8,6.7,31.0,0.0,10.9,-38.7,-35.3,-32.0,0.4,11.49,153,9,9.748948828,0.000223477
0,107.75,75.75,Europe,Russian Federation,56.9,6.8,31.0,0.0,9.9,-40.1,-36.7,-33.3,0.4,10.43,165,9,4.823722811,6.06e-05
0,108.25,75.75,Europe,Russian Federation,56.9,6.7,31.0,0.0,8.9,-40.1,-36.7,-33.4,0.4,9.38,164,9,5.385438456,0.000414713
0,108.75,75.75,Europe,Russian Federation,58.2,6.8,31.0,0.0,8.9,-40.6,-37.2,-33.8,0.4,9.37,162,9,5.165798126,0.000181793
0,109.25,75.75,Europe,Russian Federation,58.3,6.7,31.0,0.0,9.0,-40.7,-37.3,-34.0,0.4,9.35,173,9,5.986663324,0.000405714
0,109.75,75.75,Europe,Russian Federation,59.5,6.7,31.0,0.0,9.0,-40.8,-37.4,-34.1,0.3,9.35,167,9,5.869335741,0.000220105
0,110.25,75.75,Europe,Russian Federation,59.6,6.7,31.0,0.0,9.0,-41.2,-37.8,-34.5,0.3,9.34,177,9,5.557611921,0.000200541
0,110.75,75.75,Europe,Russian Federation,60.9,6.5,31.0,0.0,10.1,-40.7,-37.4,-34.2,0.3,10.37,150,3,6.14785426,0.000269788
0,111.25,75.75,Europe,Russian Federation,62.2,6.4,31.0,0.0,9.1,-40.9,-37.7,-34.5,0.3,9.33,163,9,6.096131916,0.000349633
0,111.75,75.75,Europe,Russian Federation,62.2,6.5,31.0,0.0,9.1,-40.9,-37.6,-34.4,0.3,9.32,168,9,6.47169703,0.000577773
0,112.25,75.75,Europe,Russian Federation,62.3,6.3,31.0,0.0,10.2,-40.4,-37.2,-34.1,0.2,10.34,170,9,0.0,0.0
0,113.25,75.75,Europe,Russian Federation,63.7,6.2,31.0,0.0,9.2,-39.8,-36.7,-33.6,0.2,9.28,148,6,0.0,0.0
0,113.75,75.75,Europe,Russian Federation,63.7,6.1,31.0,0.0,9.2,-40.0,-36.9,-33.9,0.2,9.26,146,3,0.0,0.0
0,135.75,75.75,Europe,Russian Federation,55.0,6.0,31.0,0.0,11.0,-46.7,-43.7,-40.7,0.2,8.17,154,3,4.271825654,0.000523716
0,137.75,75.75,Europe,Russian Federation,55.0,6.3,31.0,0.0,11.1,-46.7,-43.5,-40.4,0.2,8.18,151,3,1.577895195,0.000348844
0,138.25,75.75,Europe,Russian Federation,55.0,6.4,31.0,0.0,9.2,-46.6,-43.4,-40.2,0.2,6.81,154,9,1.682144968,0.00033792
0,138.75,75.75,Europe,Russian Federation,55.0,6.4,31.0,0.0,7.4,-46.4,-43.2,-40.0,0.2,5.45,153,3,1.632349828,0.000220854
0,139.25,75.75,Europe,Russian Federation,55.0,6.5,31.0,0.0,9.2,-46.3,-43.0,-39.8,0.2,6.81,154,9,1.772823023,0.000310908
0,139.75,75.75,Europe,Russian Federation,56.3,6.4,31.0,0.0,7.4,-45.8,-42.6,-39.4,0.2,5.45,145,3,1.716428186,0.000604153
0,140.25,75.75,Europe,Russian Federation,56.3,6.5,31.0,0.0,9.2,-45.6,-42.3,-39.1,0.2,6.81,148,3,1.683471573,0.007094867
0,141.25,75.75,Europe,Russian Federation,56.3,6.6,31.0,0.0,7.3,-44.8,-41.5,-38.2,0.2,5.43,147,9,5.932441793,0.374364946
0,141.75,75.75,Europe,Russian Federation,57.5,6.7,31.0,0.0,9.1,-44.5,-41.1,-37.8,0.2,6.78,145,9,3.044544588,0.085997692
0,142.25,75.75,Europe,Russian Federation,57.5,6.8,31.0,0.0,9.1,-44.3,-40.9,-37.5,0.2,6.76,145,9,2.584619667,0.053436561
0,142.75,75.75,Europe,Russian Federation,57.5,6.8,31.0,0.0,9.0,-44.0,-40.6,-37.2,0.2,6.74,146,11,0.0,0.000686157
0,143.25,75.75,Europe,Russian Federation,58.8,6.8,31.0,0.0,9.0,-43.8,-40.4,-37.0,0.2,6.7,145,3,1.656340732,0.006659255
0,143.75,75.75,Europe,Russian Federation,58.8,6.8,31.0,0.0,8.9,-43.4,-40.0,-36.6,0.2,6.66,147,3,1.728335909,0.001084052
0,144.25,75.75,Europe,Russian Federation,58.8,6.9,31.0,0.0,8.8,-43.1,-39.6,-36.2,0.2,6.61,147,3,1.734594456,0.0032512
0,57.25,75.25,Europe,Russian Federation,75.0,8.8,31.0,0.0,23.4,-29.5,-25.1,-20.7,1.0,18.32,156,10,0.136489793,0.000225006
0,57.75,75.25,Europe,Russian Federation,73.8,9.1,31.0,0.0,21.0,-31.6,-27.0,-22.5,0.9,18.28,191,10,0.192949237,0.000514726
0,58.25,75.25,Europe,Russian Federation,75.0,8.9,31.0,0.0,22.1,-31.0,-26.5,-22.1,0.9,18.22,189,9,0.150778917,0.000343831
0,58.75,75.25,Europe,Russian Federation,75.0,9.0,31.0,0.0,20.5,-31.6,-27.1,-22.6,0.8,18.07,181,10,0.127663863,0.000583182
0,59.25,75.25,Europe,Russian Federation,75.0,8.9,31.0,0.0,20.7,-31.7,-27.2,-22.8,0.8,18.22,165,10,0.158577878,0.001065281
0,59.75,75.25,Europe,Russian Federation,75.0,8.8,31.0,0.0,20.5,-31.3,-26.9,-22.5,0.9,17.93,160,10,0.250845473,0.000935836
0,60.25,75.25,Europe,Russian Federation,76.3,8.5,31.0,0.0,19.9,-30.5,-26.2,-22.0,1.0,17.69,161,10,0.421129341,0.000987388
0,60.75,75.25,Europe,Russian Federation,76.3,8.4,31.0,0.0,18.4,-30.2,-26.0,-21.8,1.0,17.32,156,10,0.389150182,0.002027354
0,88.75,75.25,Europe,Russian Federation,67.3,7.1,31.0,0.0,19.4,-30.5,-26.9,-23.4,0.8,19.39,150,3,0.0,0.0
0,89.25,75.25,Europe,Russian Federation,67.2,7.2,31.0,0.0,18.8,-31.0,-27.4,-23.8,0.8,19.23,149,3,0.0,0.0
0,89.75,75.25,Europe,Russian Federation,67.1,7.1,31.0,0.0,18.1,-31.3,-27.7,-24.2,0.8,18.34,150,3,0.0,0.0
0,90.25,75.25,Europe,Russian Federation,66.9,7.2,31.0,0.0,17.4,-31.7,-28.1,-24.5,0.6,18.03,162,9,5.801141262,0.001269184
0,90.75,75.25,Europe,Russian Federation,65.5,7.2,31.0,0.0,15.7,-31.9,-28.3,-24.7,0.6,17.8,156,3,5.766231641,0.001331314
0,91.25,75.25,Europe,Russian Federation,65.4,7.2,31.0,0.0,14.2,-32.4,-28.8,-25.2,0.6,17.32,157,9,5.623491568,0.001043774
0,91.75,75.25,Europe,Russian Federation,65.3,7.3,31.0,0.0,13.5,-33.0,-29.3,-25.7,0.5,17.21,168,3,6.304196662,0.000759909
0,92.25,75.25,Europe,Russian Federation,63.9,7.3,31.0,0.0,12.3,-33.1,-29.4,-25.8,0.5,16.1,163,9,5.951235802,0.001289042
0,92.75,75.25,Europe,Russian Federation,63.8,7.4,31.0,0.0,12.0,-33.5,-29.8,-26.1,0.5,16.08,171,9,6.040588551,0.001012387
0,93.25,75.25,Europe,Russian Federation,62.5,7.3,31.0,0.1,11.9,-33.7,-30.0,-26.4,0.4,16.08,166,9,6.4846187,0.001336232
0,93.75,75.25,Europe,Russian Federation,62.4,7.3,31.0,0.1,11.3,-33.7,-30.0,-26.4,0.4,15.09,160,3,5.947252642,0.001198996
0,94.25,75.25,Europe,Russian Federation,62.3,7.3,31.0,0.1,11.4,-33.7,-30.0,-26.4,0.4,14.62,152,3,5.866194398,0.000695444
0,94.75,75.25,Europe,Russian Federation,61.0,7.3,31.0,0.0,11.8,-33.9,-30.2,-26.6,0.4,14.68,159,3,5.972967644,0.000808184
0,95.25,75.25,Europe,Russian Federation,60.9,7.2,31.0,0.0,12.3,-33.7,-30.1,-26.5,0.5,14.76,154,3,5.598757586,0.000966231
0,95.75,75.25,Europe,Russian Federation,59.5,7.1,31.0,0.0,11.9,-33.7,-30.1,-26.6,0.5,13.86,158,3,5.435330409,0.000886732
0,96.25,75.25,Europe,Russian Federation,59.3,7.0,31.0,0.0,12.4,-33.5,-30.0,-26.5,0.5,13.94,158,3,5.260374466,0.000752633
0,96.75,75.25,Europe,Russian Federation,58.0,6.9,31.0,0.0,13.0,-33.4,-29.9,-26.5,0.5,14.02,152,3,0.0,0.000704845
0,97.25,75.25,Europe,Russian Federation,57.9,6.9,31.0,0.0,13.5,-33.3,-29.8,-26.4,0.5,14.1,149,3,5.715321033,0.0
0,97.75,75.25,Europe,Russian Federation,56.5,6.9,31.0,0.0,13.0,-33.5,-30.0,-26.6,0.5,13.15,151,3,5.446726084,0.0
0,98.25,75.25,Europe,Russian Federation,56.4,6.8,31.0,0.0,14.4,-33.4,-30.0,-26.6,0.5,14.23,153,3,5.545342183,0.0
0,98.75,75.25,Europe,Russian Federation,55.1,6.8,31.0,0.0,14.8,-33.6,-30.2,-26.8,0.5,14.27,159,3,5.310836425,0.0008084
0,99.25,75.25,Europe,Russian Federation,55.0,6.7,31.0,0.0,14.0,-33.6,-30.2,-26.9,0.6,13.28,160,3,5.63292338,0.000676821
0,99.75,75.25,Europe,Russian Federation,53.7,6.7,31.0,0.0,14.2,-33.7,-30.3,-27.0,0.6,13.32,160,9,5.648846432,0.000405714
0,100.25,75.25,Europe,Russian Federation,53.7,6.5,31.0,0.0,14.6,-33.3,-30.0,-26.8,0.6,13.39,153,3,5.727043152,0.000550229
0,100.75,75.25,Europe,Russian Federation,52.5,6.6,31.0,0.0,15.0,-33.6,-30.3,-27.0,0.6,13.46,157,3,5.518092125,0.00049827
0,101.25,75.25,Europe,Russian Federation,52.4,6.6,31.0,0.0,15.4,-34.0,-30.7,-27.4,0.5,13.54,167,9,5.337674185,0.000544826
0,101.75,75.25,Europe,Russian Federation,51.1,6.6,31.0,0.0,15.8,-34.3,-31.0,-27.7,0.5,13.61,166,9,5.350949611,0.000411275
0,102.25,75.25,Europe,Russian Federation,51.1,6.6,31.0,0.0,14.9,-34.5,-31.2,-27.9,0.5,12.63,170,9,5.513921597,0.000379389
0,102.75,75.25,Europe,Russian Federation,51.1,6.5,31.0,0.0,15.0,-34.8,-31.5,-28.3,0.5,12.67,165,9,5.795994642,0.000999973
0,103.25,75.25,Europe,Russian Federation,51.1,6.5,31.0,0.0,15.1,-35.2,-31.9,-28.7,0.5,12.69,157,3,5.08307491,0.000512966
0,103.75,75.25,Europe,Russian Federation,52.4,6.5,31.0,0.0,15.1,-35.2,-31.9,-28.7,0.5,12.71,155,9,5.224291824,0.000534054
0,104.25,75.25,Europe,Russian Federation,52.5,6.4,31.0,0.0,16.3,-34.8,-31.6,-28.4,0.5,13.77,151,3,5.193001304,0.000709836
0,104.75,75.25,Europe,Russian Federation,53.7,6.4,31.0,0.0,14.9,-35.4,-32.2,-29.0,0.5,12.7,153,3,5.20701259,0.000712155
0,105.25,75.25,Europe,Russian Federation,53.7,6.5,31.0,0.0,14.6,-36.0,-32.7,-29.5,0.5,12.67,150,3,5.540173262,0.001037233
0,105.75,75.25,Europe,Russian Federation,53.7,6.4,31.0,0.0,14.4,-36.3,-33.1,-29.9,0.5,12.64,157,3,5.547863595,0.000815462
0,106.25,75.25,Europe,Russian Federation,55.1,6.4,31.0,0.0,14.2,-36.7,-33.5,-30.3,0.5,12.62,150,3,5.648960701,0.000499967
0,106.75,75.25,Europe,Russian Federation,55.1,6.3,31.0,0.0,12.8,-37.1,-33.9,-30.8,0.4,11.56,172,9,5.25602567,0.000395929
0,107.25,75.25,Europe,Russian Federation,56.4,6.4,31.0,0.0,12.6,-37.5,-34.3,-31.1,0.4,11.56,165,9,5.341692853,0.000413816
0,107.75,75.25,Europe,Russian Federation,56.4,6.4,31.0,0.0,12.4,-38.1,-34.9,-31.7,0.4,11.58,170,9,5.194792426,0.000321929
0,108.25,75.25,Europe,Russian Federation,57.8,6.4,31.0,0.0,11.2,-38.8,-35.6,-32.4,0.4,10.54,158,9,5.459690842,0.00032662
0,108.75,75.25,Europe,Russian Federation,57.9,6.6,31.0,0.0,10.0,-40.1,-36.8,-33.5,0.4,9.5,178,9,5.645098238,0.000262554
0,109.25,75.25,Europe,Russian Federation,59.1,6.5,31.0,0.0,10.0,-40.0,-36.7,-33.5,0.4,9.52,155,9,5.910764968,0.000163523
0,109.75,75.25,Europe,Russian Federation,59.2,6.5,31.0,0.0,10.0,-40.4,-37.1,-33.9,0.4,9.54,154,3,5.38535501,0.000357321
0,110.25,75.25,Europe,Russian Federation,60.6,6.5,31.0,0.0,11.1,-40.7,-37.4,-34.2,0.3,10.61,169,9,6.476887309,0.000469884
0,110.75,75.25,Europe,Russian Federation,61.8,6.4,31.0,0.0,11.2,-40.4,-37.2,-34.0,0.3,10.62,148,9,6.198014808,0.000496551
0,111.25,75.25,Europe,Russian Federation,63.2,6.3,31.0,0.0,11.2,-40.4,-37.2,-34.1,0.3,10.62,150,9,6.696500686,0.000372678
0,111.75,75.25,Europe,Russian Federation,62.0,6.4,31.0,0.0,11.3,-40.5,-37.3,-34.1,0.3,10.62,151,3,0.0,0.000705707
0,112.25,75.25,Europe,Russian Federation,63.3,6.1,31.0,0.0,11.3,-40.0,-36.9,-33.9,0.3,10.59,151,3,0.0,0.0
0,112.75,75.25,Europe,Russian Federation,63.4,6.1,31.0,0.0,11.2,-39.6,-36.5,-33.5,0.3,10.55,152,3,0.0,0.0
0,113.25,75.25,Europe,Russian Federation,64.7,5.9,31.0,0.0,10.0,-39.5,-36.5,-33.6,0.3,9.46,146,3,0.0,0.0
0,137.25,75.25,Europe,Russian Federation,55.0,6.2,31.0,0.0,11.0,-46.4,-43.3,-40.2,0.2,8.16,147,3,1.638217679,0.000453158
0,137.75,75.25,Europe,Russian Federation,55.0,6.3,31.0,0.0,11.0,-46.6,-43.4,-40.3,0.2,8.16,149,3,1.762392574,0.000386109
0,138.25,75.25,Europe,Russian Federation,55.0,6.4,31.0,0.0,11.0,-46.6,-43.4,-40.2,0.2,8.16,153,3,1.724849635,0.000335862
0,138.75,75.25,Europe,Russian Federation,55.0,6.5,31.0,0.0,7.3,-46.5,-43.2,-40.0,0.2,5.44,156,9,1.683462964,0.000236058
0,139.25,75.25,Europe,Russian Federation,55.0,6.6,31.0,0.0,9.2,-46.2,-42.9,-39.6,0.2,6.8,156,3,1.904372273,0.000317631
0,139.75,75.25,Europe,Russian Federation,55.0,6.5,31.0,0.0,9.2,-45.8,-42.5,-39.3,0.2,6.79,149,3,1.862484184,0.000660119
0,140.25,75.25,Europe,Russian Federation,56.3,6.6,31.0,0.0,9.1,-45.4,-42.1,-38.8,0.2,6.78,145,6,1.942201962,0.001130454
0,140.75,75.25,Europe,Russian Federation,56.4,6.6,31.0,0.0,9.1,-45.0,-41.7,-38.4,0.2,6.77,147,9,5.702124778,0.0450122
0,141.25,75.25,Europe,Russian Federation,56.4,6.8,31.0,0.0,7.3,-44.7,-41.3,-37.9,0.2,5.4,145,9,3.033574916,0.232336485
0,141.75,75.25,Europe,Russian Federation,56.4,6.8,31.0,0.0,7.2,-44.4,-41.0,-37.6,0.2,5.39,147,9,5.28382314,0.106661873
0,142.25,75.25,Europe,Russian Federation,57.6,6.8,31.0,0.0,10.8,-44.0,-40.6,-37.2,0.2,8.05,145,9,5.566827656,0.440968319
0,143.25,75.25,Europe,Russian Federation,57.7,7.0,31.0,0.0,10.6,-43.5,-40.0,-36.5,0.2,7.96,145,3,1.768089779,0.002317565
0,143.75,75.25,Europe,Russian Federation,59.0,7.0,31.0,0.0,8.7,-43.1,-39.6,-36.1,0.2,6.59,146,3,1.758855499,0.00119948
0,144.25,75.25,Europe,Russian Federation,59.0,7.0,31.0,0.0,8.5,-42.7,-39.2,-35.7,0.2,6.53,145,3,1.892930448,0.000967819
0,144.75,75.25,Europe,Russian Federation,60.3,7.0,31.0,0.0,8.4,-42.3,-38.8,-35.3,0.2,6.46,145,11,1.972981917,0.001888011
0,146.25,75.25,Europe,Russian Federation,66.6,7.3,31.0,0.2,4.7,-32.7,-29.0,-25.4,0.1,3.73,147,6,0.0,0.000834479
0,146.75,75.25,Europe,Russian Federation,61.6,7.3,31.0,0.0,10.6,-41.1,-37.4,-33.8,0.3,8.56,147,3,1.690680221,0.000730246
0,147.25,75.25,Europe,Russian Federation,62.8,7.4,31.0,0.0,10.3,-40.8,-37.1,-33.4,0.2,8.42,147,3,1.683785752,0.001117849
0,147.75,75.25,Europe,Russian Federation,64.1,7.5,31.0,0.0,10.0,-40.8,-37.0,-33.3,0.2,8.27,148,3,1.764477231,0.00090622
0,148.25,75.25,Europe,Russian Federation,64.1,7.5,31.0,0.0,9.6,-40.5,-36.7,-33.0,0.2,8.12,147,3,1.837973233,0.000781171
0,149.25,75.25,Europe,Russian Federation,66.6,7.6,31.0,0.1,7.6,-40.1,-36.3,-32.5,0.0,6.7,147,3,1.748402573,0.001108244
0,56.25,74.75,Europe,Russian Federation,73.8,9.0,31.0,0.0,21.8,-29.4,-24.9,-20.4,1.2,17.58,143,11,0.148099752,0.000340251
0,56.75,74.75,Europe,Russian Federation,73.8,9.1,31.0,0.0,20.6,-30.5,-25.9,-21.4,1.1,17.66,175,10,0.234389773,0.000611788
0,57.25,74.75,Europe,Russian Federation,73.8,9.1,31.0,0.0,20.1,-31.0,-26.4,-21.9,1.1,17.72,169,10,0.126356196,0.000223748
0,57.75,74.75,Europe,Russian Federation,73.8,9.1,31.0,0.0,20.4,-31.4,-26.8,-22.3,1.0,17.68,161,10,0.122175173,0.000860203
0,58.25,74.75,Europe,Russian Federation,73.8,8.9,31.0,0.0,19.9,-30.9,-26.4,-22.0,1.1,17.54,161,10,0.122127881,0.000991848
0,58.75,74.75,Europe,Russian Federation,75.0,8.8,31.0,0.0,20.2,-30.4,-26.0,-21.6,1.1,17.51,163,9,0.18679493,0.000379919
0,59.25,74.75,Europe,Russian Federation,75.0,8.5,31.0,0.0,20.6,-29.5,-25.2,-21.0,1.1,17.69,163,9,0.527304082,0.000215094
0,59.75,74.75,Europe,Russian Federation,76.3,8.4,31.0,0.0,21.0,-28.9,-24.7,-20.5,1.1,17.68,138,10,0.040374009,0.000122998
0,86.25,74.75,Europe,Russian Federation,68.9,7.1,31.0,0.0,29.1,-28.9,-25.3,-21.8,0.9,19.28,153,3,5.719852729,0.001779103
0,87.25,74.75,Europe,Russian Federation,68.8,7.2,31.0,0.0,25.9,-29.5,-25.9,-22.3,0.8,19.16,151,3,5.565581348,0.001434569
0,87.75,74.75,Europe,Russian Federation,68.7,7.2,31.0,0.0,25.3,-29.8,-26.2,-22.6,0.8,19.29,152,3,5.620332336,0.00165534
0,88.25,74.75,Europe,Russian Federation,68.6,7.2,31.0,0.0,23.6,-30.3,-26.7,-23.1,0.8,19.21,156,3,5.775674279,0.001827984
0,88.75,74.75,Europe,Russian Federation,68.4,7.2,31.0,0.0,21.9,-30.5,-26.9,-23.3,0.8,19.11,156,3,5.598177658,0.001135773
0,89.25,74.75,Europe,Russian Federation,67.1,7.2,31.0,0.0,21.2,-31.0,-27.4,-23.8,0.8,19.1,157,3,5.948671237,0.00156314
0,89.75,74.75,Europe,Russian Federation,67.0,7.2,31.0,0.0,20.5,-31.2,-27.6,-24.0,0.7,18.88,163,3,5.974609675,0.001328985
0,90.25,74.75,Europe,Russian Federation,66.8,7.2,31.0,0.0,19.7,-31.3,-27.7,-24.1,0.8,18.75,160,3,5.69155163,0.000875098
0,90.75,74.75,Europe,Russian Federation,66.7,7.2,31.0,0.0,17.9,-31.6,-28.0,-24.4,0.6,18.6,151,3,5.736902814,0.001045539
0,91.25,74.75,Europe,Russian Federation,65.3,7.2,31.0,0.0,16.1,-32.1,-28.5,-24.9,0.6,17.85,153,3,5.675976914,0.000671232
0,91.75,74.75,Europe,Russian Federation,65.1,7.2,31.0,0.0,15.3,-32.3,-28.7,-25.1,0.6,17.69,159,9,5.907394491,0.000721933
0,92.25,74.75,Europe,Russian Federation,65.0,7.3,31.0,0.0,13.8,-32.6,-28.9,-25.3,0.6,16.66,157,3,5.416943683,0.000613183
0,92.75,74.75,Europe,Russian Federation,63.7,7.2,31.0,0.0,13.5,-33.0,-29.4,-25.8,0.5,16.59,159,3,5.126635277,0.000675423
0,93.25,74.75,Europe,Russian Federation,63.6,7.3,31.0,0.0,12.9,-33.4,-29.7,-26.1,0.5,15.61,162,3,5.289386369,0.00081015
0,93.75,74.75,Europe,Russian Federation,62.3,7.3,31.0,0.0,13.3,-33.3,-29.6,-26.0,0.5,16.12,167,3,6.251070028,0.000595633
0,94.25,74.75,Europe,Russian Federation,62.1,7.3,31.0,0.0,14.1,-33.5,-29.8,-26.2,0.5,16.2,156,3,5.70965428,0.000645313
0,94.75,74.75,Europe,Russian Federation,60.8,7.1,31.0,0.0,14.1,-33.5,-29.9,-26.4,0.5,14.89,162,3,5.548531604,0.000570499
0,95.25,74.75,Europe,Russian Federation,60.6,7.1,31.0,0.0,15.0,-33.6,-30.0,-26.5,0.5,15.02,159,3,6.130751566,0.000750952
0,95.75,74.75,Europe,Russian Federation,59.2,7.1,31.0,0.1,15.9,-33.5,-29.9,-26.4,0.4,15.15,158,3,5.704263783,0.000654068
0,96.25,74.75,Europe,Russian Federation,59.0,7.1,31.0,0.0,16.8,-33.6,-30.0,-26.5,0.4,15.27,160,9,5.318872462,0.000392347
0,96.75,74.75,Europe,Russian Federation,57.7,7.0,31.0,0.0,16.4,-33.8,-30.3,-26.8,0.4,14.36,160,3,5.544119732,0.000613646
0,97.25,74.75,Europe,Russian Federation,57.5,7.0,31.0,0.0,17.0,-33.9,-30.4,-26.9,0.4,14.45,159,3,5.348467108,0.000654188
0,97.75,74.75,Europe,Russian Federation,56.1,6.8,31.0,0.0,17.5,-33.8,-30.4,-27.0,0.4,14.51,151,3,5.292823441,0.001065304
0,98.25,74.75,Europe,Russian Federation,54.8,6.9,31.0,0.0,17.9,-33.9,-30.4,-27.0,0.4,14.56,151,3,5.305967045,0.000839081
0,98.75,74.75,Europe,Russian Federation,54.7,6.8,31.0,0.0,18.0,-33.8,-30.4,-27.0,0.4,14.59,157,3,5.588171138,0.000423322
0,99.25,74.75,Europe,Russian Federation,53.3,6.7,31.0,0.0,16.7,-33.7,-30.3,-27.0,0.4,13.54,165,3,5.623331688,0.000737338
0,99.75,74.75,Europe,Russian Federation,53.3,6.7,31.0,0.0,15.3,-33.7,-30.3,-27.0,0.4,12.48,164,3,5.018279144,0.000118585
0,100.25,74.75,Europe,Russian Federation,52.1,6.5,31.0,0.0,17.1,-33.2,-29.9,-26.7,0.6,13.61,149,3,4.618272582,0.000412399
0,100.75,74.75,Europe,Russian Federation,52.0,6.4,31.0,0.0,17.7,-33.0,-29.8,-26.6,0.6,13.69,143,11,0.0,0.0
0,101.25,74.75,Europe,Russian Federation,50.7,6.5,31.0,0.0,16.7,-33.8,-30.5,-27.3,0.6,12.7,156,3,4.898999466,0.000583782
0,101.75,74.75,Europe,Russian Federation,50.7,6.6,31.0,0.0,17.2,-33.9,-30.6,-27.3,0.5,12.77,153,3,4.977942847,0.000734574
